UNIT_id,pick_count,delivery_c,count_work,count_live,count_shop,count_play,count_elem,pop_home,pop_work,lon,lat
18407,0.0,36.0,-0.4003182685440797,-0.32368948853694945,-0.585996813376294,-0.5308587034762445,-0.4707421201058256,-0.5097480023113917,-0.5097480023113917,-0.12595291491326235,1.632355203035621
18408,101.0,80.0,-0.1492435143328532,0.403698240633543,1.009588201609583,1.2970837770822832,1.394500227255734,1.2212122423995397,1.2212122423995397,-0.05995849169307676,1.632355203035621
18409,0.0,40.0,-0.4003182685440797,-0.3691512216101052,-0.5109104597298998,0.5659067848588721,-0.4707421201058256,-0.5890237438974141,-0.5890237438974141,0.006035931527108838,1.632355203035621
18410,141.0,6.0,-0.4282154634564382,-0.5509981539027283,-0.2856513987907171,-0.0434073753273038,-0.28421788536966963,-0.8958975822949199,-0.8958975822949199,0.07203035474729444,1.632355203035621
18411,0.0,9.0,-0.5677014380182307,-0.596459886975884,-0.585996813376294,-0.5308587034762445,-0.4707421201058256,-1.0397446940437507,-1.0397446940437507,0.13802477796748003,1.632355203035621
18412,0.0,6.0,-0.5398042431058722,-0.6419216200490399,-0.5296820481414983,1.053358113007813,-0.4707421201058256,-1.0749073213601317,-1.0749073213601317,0.20401920118766562,1.632355203035621
18413,0.0,16.0,-0.2608322939822872,-0.596459886975884,-0.585996813376294,-0.40899587143900934,-0.4707421201058256,-0.8741606854084298,-0.8741606854084298,0.2700136244078512,1.632355203035621
18414,0.0,45.0,-0.4840098532811552,-0.32368948853694945,-0.585996813376294,-0.5308587034762445,-0.4707421201058256,-0.9595099717127362,-0.9595099717127362,0.3360080476280368,1.632355203035621
18415,0.0,48.0,-0.4840098532811552,-0.005457357024858999,-0.4921388713183012,-0.6527215355134798,-0.4707421201058256,-0.3953096334089885,-0.3953096334089885,0.4020024708482224,1.632355203035621
18416,0.0,29.0,-0.5398042431058722,-0.46007468775641674,-0.4358241060835055,-0.6527215355134798,-0.4707421201058256,-1.0173684766605993,-1.0173684766605993,0.467996894068408,1.632355203035621
18417,0.0,3.0,-0.5119070481935137,-0.5509981539027283,-0.5484536365530969,-0.2871330394017742,-0.4707421201058256,-1.0573260077019413,-1.0573260077019413,0.5339913172885936,1.632355203035621
18418,0.0,1.0,-0.5119070481935137,-0.596459886975884,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-1.0087376499556695,-1.0087376499556695,0.5999857405087792,1.632355203035621
18419,0.0,14.0,-0.4561126583687967,-0.414612954683261,-0.5484536365530969,-0.6527215355134798,-0.3774800027377476,-0.7114536190080857,-0.7114536190080857,0.6659801637289647,1.632355203035621
18420,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-1.006819688465685,-1.006819688465685,0.7319745869491504,1.632355203035621
18421,0.0,5.0,-0.5398042431058722,-0.6419216200490399,-0.585996813376294,-0.5308587034762445,-0.4707421201058256,-0.9636655549410358,-0.9636655549410358,0.797969010169336,1.632355203035621
18422,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-0.8674478201934844,-0.8674478201934844,0.8639634333895215,1.632355203035621
18423,49.0,60.0,-0.3724210736317212,-0.3691512216101052,-0.47336728290670266,-0.0434073753273038,-0.28421788536966963,0.781359740696448,0.781359740696448,0.9299578566097072,1.632355203035621
18424,39.0,102.0,-0.09344912450813622,-0.005457357024858999,1.760451738073525,0.9314952809705777,2.233859283568436,0.8721432512223768,0.8721432512223768,0.9959522798298928,1.632355203035621
18425,410.0,91.0,1.9151489091816756,0.22185130834091987,1.216075674137167,2.2719864333801647,2.140597166200358,-0.10154186519304281,-0.10154186519304281,1.0619467030500784,1.632355203035621
18426,0.0,37.0,0.8829526974244112,-0.46007468775641674,-0.4358241060835055,0.9314952809705777,-0.3774800027377476,-0.5381977644128272,-0.5381977644128272,1.1279411262702639,1.632355203035621
18427,0.0,19.0,-0.1492435143328532,-0.414612954683261,-0.3795093408487099,-0.2871330394017742,-0.4707421201058256,-0.8476288847969788,-0.8476288847969788,1.1939355494904496,1.632355203035621
18428,0.0,19.0,0.8829526974244112,-0.5509981539027283,-0.3795093408487099,-0.40899587143900934,-0.4707421201058256,-0.8396373785887105,-0.8396373785887105,1.2599299727106352,1.632355203035621
18429,0.0,0.0,-0.5398042431058722,-0.6419216200490399,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-0.4669135290350732,-0.4669135290350732,1.3259243959308207,1.632355203035621
18598,0.0,17.0,-0.5119070481935137,-0.5055364208295725,-0.5484536365530969,-0.40899587143900934,-0.4707421201058256,-0.8067123730106448,-0.8067123730106448,-1.1158692632160463,1.6997311075568295
18599,0.0,45.0,-0.4840098532811552,-0.5509981539027283,-0.5296820481414983,-0.6527215355134798,-0.4707421201058256,-0.19616129869894045,-0.19616129869894045,-1.0498748399958606,1.6997311075568295
18600,0.0,22.0,-0.4840098532811552,-0.5509981539027283,-0.4545956944951041,-0.6527215355134798,-0.4707421201058256,-0.6743730302017203,-0.6743730302017203,-0.9838804167756751,1.6997311075568295
18601,0.0,0.0,-0.5398042431058722,-0.6419216200490399,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-0.8978155437849042,-0.8978155437849042,-0.9178859935554895,1.6997311075568295
18602,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-1.0154505151706148,-1.0154505151706148,-0.8518915703353039,1.6997311075568295
18603,0.0,0.0,-0.5119070481935137,-0.5509981539027283,-0.5672252249646954,0.5659067848588721,-0.4707421201058256,-0.9390517158195691,-0.9390517158195691,-0.7858971471151183,1.6997311075568295
18604,0.0,3.0,-0.5119070481935137,-0.5509981539027283,-0.5296820481414983,1.2970837770822832,-0.4707421201058256,-0.6938723053498952,-0.6938723053498952,-0.7199027238949327,1.6997311075568295
18605,2.0,58.0,-0.4840098532811552,-0.23276602239063787,0.07100878102965538,0.2003182887471666,-0.1909557680015916,0.4843953699971949,0.4843953699971949,-0.6539083006747471,1.6997311075568295
18606,0.0,9.0,-0.5677014380182307,-0.596459886975884,-0.5672252249646954,-0.40899587143900934,-0.4707421201058256,-0.6440053066103005,-0.6440053066103005,-0.5879138774545615,1.6997311075568295
18607,0.0,20.0,-0.5119070481935137,-0.3691512216101052,-0.5672252249646954,-0.6527215355134798,-0.4707421201058256,-0.9182737996780713,-0.9182737996780713,-0.5219194542343759,1.6997311075568295
18608,0.0,3.0,-0.5398042431058722,-0.596459886975884,-0.585996813376294,-0.6527215355134798,-0.4707421201058256,-0.4554057600951667,-0.4554057600951667,-0.45592503101419035,1.6997311075568295
